Track name,Artist name,Album,Playlist name,Type,ISRC,Deezer - id
"RAINING RED","Lancey Foux","FRIEND OR FOUX","Favorite Tracks","Favorite","814609322","814609322"
"SO FREE","Lancey Foux","FRIEND OR FOUX","Favorite Tracks","Favorite","814609312","814609312"
"DREAM","Lancey Foux","FRIEND OR FOUX","Favorite Tracks","Favorite","814609292","814609292"
"SAY NUN, AIN'T NUN","Lancey Foux","FRIEND OR FOUX","Favorite Tracks","Favorite","814609242","814609242"
"TAKE SOME MORE","Lancey Foux","FRIEND OR FOUX","Favorite Tracks","Favorite","814609232","814609232"
"DEAD & GONE","Lancey Foux","FRIEND OR FOUX","Favorite Tracks","Favorite","814609222","814609222"
"BETTER ALONE","Lancey Foux","FRIEND OR FOUX","Favorite Tracks","Favorite","814609212","814609212"
"GHETTO YOUT","Lancey Foux","FRIEND OR FOUX","Favorite Tracks","Favorite","814609202","814609202"
"PSYKEMAN","Lancey Foux","FRIEND OR FOUX","Favorite Tracks","Favorite","814609192","814609192"
"WHOLE OTHER WAVE","Lancey Foux","FRIEND OR FOUX","Favorite Tracks","Favorite","814609182","814609182"
"SLOW BURN","Lancey Foux","FRIEND OR FOUX","Favorite Tracks","Favorite","814609162","814609162"
"NoOffense,NoneTaken","Bones","IFeelLikeDirt","Favorite Tracks","Favorite","820917622","820917622"
"PalmDrive","Bones","IFeelLikeDirt","Favorite Tracks","Favorite","820917602","820917602"
"SingingInTheRain","Bones","IFeelLikeDirt","Favorite Tracks","Favorite","820917562","820917562"
"FrostBite","Bones","IFeelLikeDirt","Favorite Tracks","Favorite","820917532","820917532"
"Paris","Kungs","Paris","Favorite Tracks","Favorite","819503422","819503422"
"King of the Jungle","SahBabii","S.A.N.D.A.S.","Favorite Tracks","Favorite","369742841","369742841"
"Eazy","SahBabii","S.A.N.D.A.S.","Favorite Tracks","Favorite","369742921","369742921"
"Titanoboa (feat. T3)","SahBabii","S.A.N.D.A.S.","Favorite Tracks","Favorite","369742931","369742931"
"7 Squids (feat. R. Kelly)","SahBabii","7 Squids (feat. R. Kelly)","Favorite Tracks","Favorite","543733272","543733272"
"Squidiculous (feat. T3)","SahBabii","3P","Favorite Tracks","Favorite","639720642","639720642"
"Squidrific","SahBabii","Squidtastic","Favorite Tracks","Favorite","546738182","546738182"
"Army","SahBabii","Squidtastic","Favorite Tracks","Favorite","546738112","546738112"
"Pull Up Wit Ah Stick (feat. Loso Loaded)","SahBabii","Pull Up Wit Ah Stick (feat. Loso Loaded)","Favorite Tracks","Favorite","346089461","346089461"
"Nappy Wonder","Blood Orange","Negro Swan","Favorite Tracks","Favorite","539920612","539920612"
"Grooveline Pt. 2","ScHoolboy Q","Oxymoron (Deluxe)","Favorite Tracks","Favorite","75072834","75072834"
"Break The Bank","ScHoolboy Q","Oxymoron (Deluxe)","Favorite Tracks","Favorite","75072831","75072831"
"Tokyo Drifting","Glass Animals","Tokyo Drifting","Favorite Tracks","Favorite","800238982","800238982"
"Can't Feel My Face","wifisfuneral","Conn3ct3d","Favorite Tracks","Favorite","612228562","612228562"
"Animal Instinct","Skepta","Ignorance is Bliss","Favorite Tracks","Favorite","672290972","672290972"
"Go Legend","Big Sean","Double Or Nothing","Favorite Tracks","Favorite","437147142","437147142"
"No Flockin","Kodak Black","No Flockin","Favorite Tracks","Favorite","103884244","103884244"
"Crown Violet","Azizi Gibson","Backward Books (Reloaded)","Favorite Tracks","Favorite","136318802","136318802"
"Get It if You Want It","Gunna","Drip Season 2","Favorite Tracks","Favorite","651596112","651596112"
"RIP Roach","XXXTENTACION","Revenge","Favorite Tracks","Favorite","437930402","437930402"
"Fuxk","Ten Tacion","Free Xxx","Favorite Tracks","Favorite","394857262","394857262"
"What in XXXTarnation","XXXTENTACION","XXXTENTACION Presents: Members Only, Vol. 3","Favorite Tracks","Favorite","384877631","384877631"
"Portland","Drake","More Life","Favorite Tracks","Favorite","144572226","144572226"
"BOOM!","Lil Yachty","Lil Boat 2","Favorite Tracks","Favorite","468974872","468974872"
"A.T.L House (feat. Lil Yachty & Chance The Rapper)","O.G 83","O.G 83","Favorite Tracks","Favorite","782549302","782549302"
"Change My Ways","Kodak Black","Project Baby 2: All Grown Up","Favorite Tracks","Favorite","394000062","394000062"
"From The D To The A (feat. Lil Yachty)","Tee Grizzley","From The D To The A (feat. Lil Yachty)","Favorite Tracks","Favorite","144393532","144393532"
"Bitches on Bitches","Pollari","Forever, Yours","Favorite Tracks","Favorite","565473362","565473362"
"Saint Laurent Mask","HUNCHO JACK","Huncho Jack, Jack Huncho","Favorite Tracks","Favorite","443082662","443082662"
"Where U From","HUNCHO JACK","Huncho Jack, Jack Huncho","Favorite Tracks","Favorite","443082692","443082692"
"ORANGE SODA","Baby Keem","DIE FOR MY BITCH","Favorite Tracks","Favorite","712650962","712650962"
"Faneto","Chief Keef","Chiraq Villian","Favorite Tracks","Favorite","97234874","97234874"
"Don't Like.1","Kanye West","Kanye West Presents Good Music Cruel Summer","Favorite Tracks","Favorite","60742285","60742285"
"Hate Bein' Sober","Chief Keef","Finally Rich","Favorite Tracks","Favorite","62892174","62892174"
"I Don't Like","Chief Keef","Finally Rich","Favorite Tracks","Favorite","62892172","62892172"
"Love Sosa","Chief Keef","Finally Rich","Favorite Tracks","Favorite","62892170","62892170"
"Instantané","Siboy","Twapplife","Favorite Tracks","Favorite","797473062","797473062"
"OD","Earl Sweatshirt","FEET OF CLAY","Favorite Tracks","Favorite","790553172","790553172"
"MTOMB (feat. Liv.e)","Earl Sweatshirt","FEET OF CLAY","Favorite Tracks","Favorite","790553162","790553162"
"EAST","Earl Sweatshirt","FEET OF CLAY","Favorite Tracks","Favorite","790553152","790553152"
"Minute Maid","Hoodrich Pablo Juan","Minute Maid","Favorite Tracks","Favorite","780122482","780122482"
"Just Vibe","Hoodrich Pablo Juan","BLO: The Movie","Favorite Tracks","Favorite","671924902","671924902"
"Thiago Silva","Dave","Thiago Silva","Favorite Tracks","Favorite","124449412","124449412"
"Ladbroke Grove","AJ Tracey","AJ Tracey","Favorite Tracks","Favorite","628349892","628349892"
"Kiss and Tell","AJ Tracey","Kiss and Tell","Favorite Tracks","Favorite","791415782","791415782"
"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug","Hot (Remix) [feat. Gunna and Travis Scott]","Favorite Tracks","Favorite","795077482","795077482"
"Last Time Mentioning (Good Riddance)","LUCKI","Days B4 III","Favorite Tracks","Favorite","773626522","773626522"
"Send Me On My Way","LUCKI","Days B4 III","Favorite Tracks","Favorite","773626512","773626512"
"Left 4 Dead","LUCKI","Days B4 III","Favorite Tracks","Favorite","773626482","773626482"
"Geeked","LUCKI","Days B4 III","Favorite Tracks","Favorite","773626462","773626462"
"Hush Skit","LUCKI","Days B4 III","Favorite Tracks","Favorite","773626442","773626442"
"Way 2 Rare","LUCKI","Days B4 III","Favorite Tracks","Favorite","773626422","773626422"
"Randomly","LUCKI","Days B4 III","Favorite Tracks","Favorite","773626432","773626432"
"RIP Act","LUCKI","Days B4 III","Favorite Tracks","Favorite","773626402","773626402"
"Go Away!!","LUCKI","Days B4 III","Favorite Tracks","Favorite","773626412","773626412"
"Me Myself & I","LUCKI","Days B4 III","Favorite Tracks","Favorite","773626382","773626382"
"Follow God","Kanye West","JESUS IS KING","Favorite Tracks","Favorite","785411472","785411472"
"Big Boy Diamonds (feat. Kodak Black & London on Da Track)","Gucci Mane","Woptober II","Favorite Tracks","Favorite","775863972","775863972"
"Angels","A$AP Rocky","LONG.LIVE.A$AP (Deluxe Version)","Favorite Tracks","Favorite","623422662","623422662"
"Expectations","LUCKI","Watch My Back","Favorite Tracks","Favorite","545997362","545997362"
"Waiting On","LUCKI","Watch My Back","Favorite Tracks","Favorite","545997442","545997442"
"No Wok","LUCKI","Watch My Back","Favorite Tracks","Favorite","545997402","545997402"
"Syrup Talk","LUCKI","Son of Sam","Favorite Tracks","Favorite","419878822","419878822"
"Options","LUCKI","Watch My Back","Favorite Tracks","Favorite","545997412","545997412"
"Nun2me (feat. a$Ap Ant)","LUCKI","Son of Sam","Favorite Tracks","Favorite","419878842","419878842"
"Politics","LUCKI","Freewave 3","Favorite Tracks","Favorite","630646522","630646522"
"3D Outro","LUCKI","Freewave 3","Favorite Tracks","Favorite","630646662","630646662"
"Out My Way","LUCKI","Freewave 3","Favorite Tracks","Favorite","630646532","630646532"
"Interlude","ChaseTheMoney","Freewave 3","Favorite Tracks","Favorite","630646582","630646582"
"All In","Earl Sweatshirt","Freewave 3","Favorite Tracks","Favorite","630646642","630646642"
"Glory Boy","LUCKI","Freewave 3","Favorite Tracks","Favorite","630646602","630646602"
"Let's See","LUCKI","Freewave 3","Favorite Tracks","Favorite","630646612","630646612"
"At Night","LUCKI","At Night","Favorite Tracks","Favorite","561741102","561741102"
"Nascar Dashcar","LUCKI","Nascar Dashcar","Favorite Tracks","Favorite","759850162","759850162"
"I Got Depressed Hoes (feat. Slug Christ)","Playboi Carti","In Abundance","Favorite Tracks","Favorite","132205790","132205790"
"Talk","Playboi Carti","In Abundance","Favorite Tracks","Favorite","132205788","132205788"
"Poches pleines","Vald","Ce monde est cruel","Favorite Tracks","Favorite","771486462","771486462"
"Open It Up","Migos","Culture II","Favorite Tracks","Favorite","453844392","453844392"
"Brainwashed","Lancey Foux","Pink II","Favorite Tracks","Favorite","524476162","524476162"
"Gunsxroses","Lancey Foux","Pink","Favorite Tracks","Favorite","489554332","489554332"
"No Intro","Lancey Foux","No Intro","Favorite Tracks","Favorite","578507622","578507622"
"Factice","Josman","Factice / Feu.Bi","Favorite Tracks","Favorite","763523882","763523882"
"Feu.Bi","Josman","Factice / Feu.Bi","Favorite Tracks","Favorite","763523892","763523892"
"HIGHEST IN THE ROOM","Travis Scott","HIGHEST IN THE ROOM","Favorite Tracks","Favorite","767583072","767583072"
"Crystal Lake (feat. Freeze Corleone)","Luv Resval","Crystal Lake (feat. Freeze Corleone)","Favorite Tracks","Favorite","715363422","715363422"
"Binks (feat. Koba LaD)","100 Blaze","Binks","Favorite Tracks","Favorite","687431312","687431312"
"Bizz","Diddi Trix","Trix City","Favorite Tracks","Favorite","647640902","647640902"
"Candeloro","LMB","Candeloro","Favorite Tracks","Favorite","740029662","740029662"
"Raikkonen","LMB","Raikkonen","Favorite Tracks","Favorite","759236922","759236922"
"Mia","Lancey Foux","Pink II","Favorite Tracks","Favorite","524476232","524476232"
"Last Time","Lancey Foux","Pink","Favorite Tracks","Favorite","489554312","489554312"
"Sign Language","Lancey Foux","Pink II","Favorite Tracks","Favorite","524476262","524476262"
"Today or Tomorrow","Lancey Foux","Today or Tomorrow","Favorite Tracks","Favorite","656394052","656394052"
"I Know You","Lancey Foux","I Know You","Favorite Tracks","Favorite","124471922","124471922"
"Fetti (feat. Da$H, Maxo Kream)","Playboi Carti","In Abundance","Favorite Tracks","Favorite","132205800","132205800"
"YSL (feat. Playboi Carti)","Gunna","Drip Season 2","Favorite Tracks","Favorite","651596092","651596092"
"Uh Uh (feat. Playboi Carti)","Chief Keef","Mansion Musick","Favorite Tracks","Favorite","522320002","522320002"
"SOLITERRIEN","Ikaz Boi","BRUTAL 2","Favorite Tracks","Favorite","757946892","757946892"
"SI TU SAVAIS","Ikaz Boi","BRUTAL 2","Favorite Tracks","Favorite","757946862","757946862"
"CODE 46","Ikaz Boi","BRUTAL 2","Favorite Tracks","Favorite","757946832","757946832"
"Costa Rica","Dreamville","ROTD3.COM","Favorite Tracks","Favorite","703356872","703356872"
"Starstruck","Lancey Foux","Pink II","Favorite Tracks","Favorite","524476222","524476222"
"Cudi Walk","Lancey Foux","Pink II","Favorite Tracks","Favorite","524476182","524476182"
"Devil in Her Demeanour","Lancey Foux","Pink II","Favorite Tracks","Favorite","524476192","524476192"
"Speed Demon","Lancey Foux","Pink II","Favorite Tracks","Favorite","524476142","524476142"
"Dyed 2WICE","Lancey Foux","Pink II","Favorite Tracks","Favorite","524476152","524476152"
"Top","Playboi Carti","Die Lit","Favorite Tracks","Favorite","497467232","497467232"
"Mileage","Playboi Carti","Die Lit","Favorite Tracks","Favorite","497467172","497467172"
"Kelly K","Playboi Carti","Playboi Carti","Favorite Tracks","Favorite","347376841","347376841"
"dothatshit!","Playboi Carti","Playboi Carti","Favorite Tracks","Favorite","347376801","347376801"
"NO. 9","Playboi Carti","Playboi Carti","Favorite Tracks","Favorite","347376791","347376791"
"Other Shit","Playboi Carti","Playboi Carti","Favorite Tracks","Favorite","347376781","347376781"
"Lookin","Playboi Carti","Playboi Carti","Favorite Tracks","Favorite","347376731","347376731"
"Wrong (feat. A$AP Rocky & A$AP Ferg)","A$AP Mob","Wrong (feat. A$AP Rocky & A$AP Ferg)","Favorite Tracks","Favorite","354291211","354291211"
"Trillmatic (feat. A$AP Nast & Method Man)","A$AP Mob","Trillmatic (feat. A$AP Nast & Method Man)","Favorite Tracks","Favorite","73168368","73168368"
"Ain't Doin That","Southside & Playboi Carti","Trap Ye Season 2","Favorite Tracks","Favorite","460886532","460886532"
"The Who (feat. Eyas)","JPEGMAFIA","The Who (feat. Eyas)","Favorite Tracks","Favorite","644527112","644527112"
"Fantôme","Django","Fantôme","Favorite Tracks","Favorite","754567492","754567492"
"Under The Sun","J. Cole","Revenge Of The Dreamers III","Favorite Tracks","Favorite","706956502","706956502"
"How You Feel? (Freestyle)","DJ Scheme","Preseason EP","Favorite Tracks","Favorite","720126742","720126742"
"Put That On My Set (feat. A$AP Rocky & Skepta)","A$AP Mob","Cozy Tapes: Vol. 1 Friends -","Favorite Tracks","Favorite","135151140","135151140"
"Walk On Water (feat. A$AP Twelvyy, A$AP Ant, A$AP Nast, A$AP Ferg & Playboi Carti)","A$AP Mob","Cozy Tapes Vol. 2: Too Cozy","Favorite Tracks","Favorite","397792342","397792342"
"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)","A$AP Mob","Cozy Tapes Vol. 2: Too Cozy","Favorite Tracks","Favorite","397792392","397792392"
"Learn How to Watch","Carnage","Learn How to Watch","Favorite Tracks","Favorite","446374052","446374052"
"Papi I Missed U","JPEGMAFIA","All My Heroes Are Cornballs","Favorite Tracks","Favorite","742584832","742584832"
"Thot Tactics","JPEGMAFIA","All My Heroes Are Cornballs","Favorite Tracks","Favorite","742584772","742584772"
"PRONE!","JPEGMAFIA","All My Heroes Are Cornballs","Favorite Tracks","Favorite","742584752","742584752"
"Rap Grow Old & Die x No Child Left Behind","JPEGMAFIA","All My Heroes Are Cornballs","Favorite Tracks","Favorite","742584722","742584722"
"Beta Male Strategies","JPEGMAFIA","All My Heroes Are Cornballs","Favorite Tracks","Favorite","742584682","742584682"
"Kenan Vs. Kel","JPEGMAFIA","All My Heroes Are Cornballs","Favorite Tracks","Favorite","742584672","742584672"
"Jesus Forgive Me, I Am A Thot","JPEGMAFIA","All My Heroes Are Cornballs","Favorite Tracks","Favorite","742584662","742584662"
"Deep in These Streets","Kodak Black","Institution","Favorite Tracks","Favorite","127374445","127374445"
"Hollyhood","Kodak Black","Institution","Favorite Tracks","Favorite","127374427","127374427"
"Already","Kodak Black","Institution","Favorite Tracks","Favorite","127374469","127374469"
"There He Go","Kodak Black","Painting Pictures","Favorite Tracks","Favorite","145520200","145520200"
"First Day Out","Kodak Black","First Day Out","Favorite Tracks","Favorite","373570541","373570541"
"Skrt","Kodak Black","Skrt","Favorite Tracks","Favorite","118566844","118566844"
"Transportin'","Kodak Black","Project Baby 2: All Grown Up","Favorite Tracks","Favorite","394000142","394000142"
"Hot N*gga","Bobby Shmurda","Hot N*gga","Favorite Tracks","Favorite","81924820","81924820"
"The Race","Tay-K","The Race","Favorite Tracks","Favorite","394257062","394257062"
"Sh!t","Future","Honest","Favorite Tracks","Favorite","77554040","77554040"
"Giannis (feat. Anderson .Paak)","Freddie Gibbs","Bandana","Favorite Tracks","Favorite","703804232","703804232"
"A-Team","Travis Scott","A-Team","Favorite Tracks","Favorite","118713382","118713382"
"Institution","Kodak Black","Institution","Favorite Tracks","Favorite","127374441","127374441"
"Xanax Files","$NOT","Xanax Files","Favorite Tracks","Favorite","699551932","699551932"
"GOSHA","$NOT","GOSHA","Favorite Tracks","Favorite","553129232","553129232"
"Babushka Boi","A$AP Rocky","Babushka Boi","Favorite Tracks","Favorite","738965302","738965302"
"Believe the Hype","LUCKI","Freewave 3","Favorite Tracks","Favorite","630646562","630646562"
"Almost Back","LUCKI","Almost Back","Favorite Tracks","Favorite","687885052","687885052"
"Geek Monster","LUCKI","Freewave 3","Favorite Tracks","Favorite","630646572","630646572"
"More Than Ever","ChaseTheMoney","Freewave 3","Favorite Tracks","Favorite","630646542","630646542"
"PRADA ZOMBIE","Yung Bans","MISUNDERSTOOD","Favorite Tracks","Favorite","713838792","713838792"
"Différents","PNL","Que la famille","Favorite Tracks","Favorite","95466588","95466588"
"Testament","Quality Control","Quality Control: Control The Streets Volume 2","Favorite Tracks","Favorite","729892282","729892282"
"Menace 2","Quality Control","Quality Control: Control The Streets Volume 2","Favorite Tracks","Favorite","729892222","729892222"
"Big Rocks","Quality Control","Quality Control: Control The Streets Volume 2","Favorite Tracks","Favorite","729892112","729892112"
"Dead Man Walking","Quality Control","Quality Control: Control The Streets Volume 2","Favorite Tracks","Favorite","729892062","729892062"
"Pink Toes","Quality Control","Quality Control: Control The Streets Volume 2","Favorite Tracks","Favorite","729892052","729892052"
"I Suppose","Quality Control","Quality Control: Control The Streets Volume 2","Favorite Tracks","Favorite","729892032","729892032"
"BOY BYE","BROCKHAMPTON","GINGER","Favorite Tracks","Favorite","733397842","733397842"
"Suga Suga","Népal","2016 - 2018","Favorite Tracks","Favorite","727166122","727166122"
"Kodak White","Népal","2016 - 2018","Favorite Tracks","Favorite","727166092","727166092"
"Deadpornstars","Népal","2016 - 2018","Favorite Tracks","Favorite","727166052","727166052"
"Babylone","Népal","2016 - 2018","Favorite Tracks","Favorite","727166022","727166022"
"Rien d'spécial","Népal","2016 - 2018","Favorite Tracks","Favorite","727166002","727166002"
"Halftime","Young Thug","Barter 6","Favorite Tracks","Favorite","98544128","98544128"
"Multiply (feat. Juicy J)","A$AP Rocky","Multiply (feat. Juicy J)","Favorite Tracks","Favorite","87395581","87395581"
"Purple Kisses (feat. Asap Rocky)","Daraja Hakizimana","Tha Package","Favorite Tracks","Favorite","354854811","354854811"
"JD","A$AP Rocky","AT.LONG.LAST.A$AP","Favorite Tracks","Favorite","100835974","100835974"
"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)","A$AP Mob","Cozy Tapes: Vol. 1 Friends -","Favorite Tracks","Favorite","135151150","135151150"
